State,department,NSN,item,Quantity,UI,cost,DEMIL Code,DEMIL IC,Ship Date
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-422-8782,"NIGHT VISION SIGHT,",1,Each,"$8,535.00 ",F,1,6/1/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-422-8782,"NIGHT VISION SIGHT,",1,Each,"$8,535.00 ",F,1,6/1/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-422-8782,"NIGHT VISION SIGHT,",1,Each,"$8,535.00 ",F,1,6/1/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,"$733,000.00 ",C,1,3/6/2014 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
LA,AVOYELLES PARISH SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/23/2008 0:00
LA,BAKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,10/10/2000 0:00
LA,BAKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,10/10/2000 0:00
LA,BAKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,10/10/2000 0:00
LA,BAKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,10/10/2000 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BASTROP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,5/7/2010 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/16/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/16/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/16/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/16/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/16/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/29/2002 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
LA,BATON ROUGE  CITY CONSTABLE OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,5/10/2005 0:00
